movie_id,person_id,position_id
2219,4926,7
2010,4927,7
2220,1050,7
2220,4928,7
2220,4929,7
2221,1048,7
2221,4930,7
1995,4024,7
2222,4931,7
2223,1295,1
2223,1295,7
2223,4352,8
2223,4932,9
2223,4353,10
2224,4933,7
2224,4934,7
1995,4903,7
2225,4935,7
1995,4936,7
1995,4937,7
740,4938,7
2226,4939,7
1996,4940,7
1996,4547,7
2227,1053,7
2227,4941,7
2227,4942,7
2228,4943,7
659,4492,7
659,4944,7
2229,4945,7
2229,4946,7
2230,4828,7
2230,4947,7
2230,4948,7
2231,4949,7
2231,4407,7
1995,4950,7
1995,4951,7
748,1059,7
748,4952,7
2232,4953,7
2232,4005,7
2233,4954,7
2233,4955,7
2233,4956,7
1995,4957,7
2234,222,1
2234,4958,6
2234,362,7
2234,3311,8
2234,869,9
2234,619,10
2234,4454,7
2234,4833,7
2235,1070,7
2235,4959,7
2236,1069,7
2236,4115,7
2237,4886,7
2237,2613,7
1995,4370,7
2238,4960,7
2238,4931,7
2147,4514,7
2196,4961,7
2196,4962,7
2196,4963,7
2239,4964,7
2239,1073,7
1996,4965,7
1996,4966,7
1995,4967,7
2240,4968,7
2240,4969,7
2240,4970,7
2240,4971,7
2042,4972,7
2042,4973,7
1995,4833,7
1995,4974,7
1995,4975,7
1995,4976,8
1995,4977,7
1995,1301,7
2241,4492,7
2241,4978,7
1995,4979,7
1995,4980,7
1972,4981,7
2242,4982,1
2242,4983,6
2242,4984,7
2242,4985,7
2242,4986,8
2242,4987,9
2242,4988,10
2242,4989,7
2243,4990,1
2243,4991,6
2243,4992,6
2243,4993,7
2243,4994,7
2243,4995,8
2243,3819,8
2243,4996,9
2243,3821,10
2243,1105,7
2243,4997,7
2243,3984,7
2243,4285,7
2243,4998,7
2243,4999,7
492,5000,7
492,5001,7
2244,4174,7
2244,4370,7
2245,1107,7
2246,4380,7
1995,5002,7
2247,4492,7
2247,5003,7
2248,1122,7
2248,4114,7
2248,4948,7
2249,1124,7
2249,5004,7
2249,4970,7
2249,5005,7
2250,1125,7
2250,5006,7
2250,5007,7
2251,5008,7
2251,5009,7
2252,5010,17
2252,4847,17
2253,5011,1
2253,5012,6
2253,5013,7
2253,5014,7
2253,5015,8
2253,5016,10
2253,5011,17
2253,5014,17
2254,4003,1
2254,5017,6
2254,3999,7
2254,5018,7
2254,5019,8
2254,3911,10
2254,4003,17
2254,3995,17
2255,1247,1
2255,1264,6
2255,5020,17
2255,5021,17
2256,5022,1
2256,5023,7
2256,5024,7
2256,5025,7
2256,5026,8
2256,3522,10
2256,5022,17
2257,5027,1
2257,5028,1
2257,5029,6
2257,5030,7
2257,4212,8
2257,3843,10
2257,5027,17
2258,5031,1
2258,5032,6
2258,5033,6
2258,5034,7
2258,5035,8
2258,997,10
2258,5033,17
2259,5036,1
2259,5037,1
2259,5038,6
2259,5039,7
2259,5040,8
2259,3935,10
2259,5037,17
2260,1247,1
2260,1267,6
2260,5041,17
2260,3999,17
2261,5042,1
2261,5043,1
2261,5044,6
2261,4779,7
2261,5045,7
2261,5046,7
2261,5047,7
2261,5048,8
2261,5049,10
2261,5050,10
2261,5042,17
2261,5043,17
2262,5051,1
2262,5052,6
2262,5053,6
2262,5054,6
2262,5051,7
2262,5055,8
2262,5056,10
2262,5051,17
2263,1247,1
2263,1230,6
2263,5057,17
2263,4161,17
2264,5058,1
2264,5059,1
2264,5060,1
2264,5061,6
2264,5062,6
2264,5063,6
2264,5024,7
2264,5035,8
2264,997,10
2264,5061,17
2265,5064,1
2265,5031,1
2265,5065,1
2265,5066,6
2265,4850,7
2265,5013,7
2265,5067,8
2265,5068,10
2265,5064,17
2266,1247,1
2266,1230,6
2266,5069,17
2266,5070,17
2266,5071,17
2267,5072,1
2267,5073,1
2267,5074,7
2267,5075,7
2267,5076,7
2267,4995,8
2267,5077,9
2267,4290,10
2267,5073,17
2267,5072,17
2268,5021,1
2268,5078,6
2268,5021,7
2268,5079,8
2268,5080,9
2268,5081,10
2268,5021,17
2269,1247,1
2269,1262,6
2269,5082,17
2270,3995,1
2270,5017,6
2270,5083,7
2270,4004,7
2270,5084,7
2270,5085,8
2270,5086,9
2270,3911,10
2270,3995,17
2271,5087,1
2271,2611,6
2271,4277,6
2271,5088,7
2271,5089,7
2271,5076,7
2271,5090,8
2271,5091,9
2271,5092,10
2271,5087,17
2272,1247,1
2272,1230,6
2272,4161,17
2273,5093,1
2273,5094,1
2273,4065,6
2273,5095,7
2273,5096,8
2273,5097,10
2273,5094,17
2273,5093,17
2274,5098,1
2274,5099,1
2274,5100,7
2274,5101,7
2274,5102,8
2274,5103,10
2274,5099,17
2274,5098,17
2275,1274,1
2275,1275,6
2275,1276,6
2275,5104,17
2275,3999,17
2276,5105,1
2276,5106,1
2276,5029,6
2276,5083,7
2276,5048,8
2276,5107,10
2276,5106,17
2276,5105,17
2277,5108,1
2277,5109,1
2277,5110,6
2277,5111,7
2277,5112,7
2277,5113,8
2277,997,10
2277,5107,10
2277,5108,17
2278,1278,1
2278,1279,6
2278,1280,6
2278,4003,17
2279,5114,1
2279,5115,6
2279,5114,7
2279,5116,8
2279,5077,9
2279,5117,10
2279,5114,17
2280,4105,1
2280,5118,6
2280,4281,6
2280,5119,6
2280,4174,7
2280,2181,8
2280,1030,10
2280,4105,17
2281,5036,1
2281,5037,1
2281,5120,6
2281,5039,7
2281,5121,8
2281,3911,10
2281,5036,17
2281,5037,17
2282,5122,1
2282,5123,1
2282,5052,6
2282,5124,6
2282,5126,7
2282,5127,8
2282,5117,10
2282,5128,10
2282,5122,17
2283,5129,17
2284,5027,1
2284,5028,1
2284,3996,6
2284,5130,7
2284,5131,8
2284,5132,8
2284,5107,10
2284,5027,17
2284,5028,17
2285,5051,1
2285,1085,6
2285,5133,6
2285,5051,7
2285,5051,8
2285,5051,10
2285,5051,17
2286,1282,6
2286,1283,6
2286,5134,17
2287,5135,1
2287,5136,1
2287,5137,6
2287,5138,6
2287,5136,7
2287,5139,8
2287,5140,10
2287,5136,17
2287,5135,17
2288,5141,1
2288,5142,1
2288,5143,7
2288,5144,8
2288,5145,10
2288,5142,17
2288,5141,17
2289,5146,1
2289,5110,6
2289,5147,7
2289,5113,8
2289,997,10
2289,5107,10
2289,5146,17
2290,5148,1
2290,5149,6
2290,5150,7
2290,5151,8
2290,5152,10
2290,5148,17
2291,1283,1
2291,1285,6
2291,1286,6
2291,5153,17
2292,5073,1
2292,5074,7
2292,4995,8
2292,5154,9
2292,4290,10
2292,5073,17
2293,5155,1
2293,5156,1
2293,5157,6
2293,5158,6
2293,5156,7
2293,5159,8
2293,5160,9
2293,4063,10
2293,5155,17
2294,5161,1
2294,5162,7
2294,5163,8
2294,5164,9
2294,5165,10
2294,5161,17
2295,5166,1
2295,5029,6
2295,5167,7
2295,5168,7
2295,5048,8
2295,5169,9
2295,5152,10
2295,5166,17
2296,1278,1
2296,1285,6
2296,1286,6
2296,5099,17
2296,5120,17
2297,5027,1
2297,5170,1
2297,5171,6
2297,5172,6
2297,5173,7
2297,4212,8
2297,3946,9
2297,3843,10
2297,5027,17
2297,5171,17
2297,5170,17
2298,5174,1
2298,5175,1
2298,5176,7
2298,5177,8
2298,5178,10
2298,5179,10
2298,5174,17
2298,5175,17
2298,5180,17
2299,5181,1
2299,5182,1
2299,5183,1
2299,5052,6
2299,5184,7
2299,5127,8
2299,5185,9
2299,5186,10
2299,5187,17
2299,5183,17
2300,5021,1
2300,5078,6
2300,5021,7
2300,5079,8
2300,5080,9
2300,5081,10
2300,5021,17
2300,5078,17
2301,1278,1
2301,1285,6
2301,1286,6
2301,5105,17
2301,5038,17
2302,5188,1
2302,5189,1
2302,5158,6
2302,5190,7
2302,5191,8
2302,5192,9
2302,5193,10
2302,5158,17
2302,5188,17
2302,5189,17
2303,5028,1
2303,3996,6
2303,5028,7
2303,5194,8
2303,5107,10
2303,5028,17
2303,3996,17
2304,5122,1
2304,5124,6
2304,5195,7
2304,4212,8
2304,5117,10
2304,5128,10
2304,5122,17
2304,5196,17
2305,5197,1
2305,5198,6
2305,5199,7
2305,5200,8
2305,5201,9
2305,5081,10
2305,5197,17
2305,5198,17
2306,1290,1
2306,1291,6
2306,1292,6
2306,4003,17
2306,4244,17
2307,4059,1
2307,5202,1
2307,5203,6
2307,5204,6
2307,4059,7
2307,5205,8
2307,5206,9
2307,4062,10
2307,5202,17
2307,4059,17
2307,5203,17
2308,5207,1
2308,5208,6
2308,5209,6
2308,5207,7
2308,5207,8
2308,5210,10
2308,5207,17
2309,5211,1
2309,5212,1
2309,4073,6
2309,5213,7
2309,5214,9
2309,5215,10
2309,5211,17
2309,5212,17
2310,5216,1
2310,5198,6
2310,5217,7
2310,5079,8
2310,5080,9
2310,5218,10
2310,5216,17
2310,5198,17
2311,1290,1
2311,1293,6
2311,1294,6
2311,5219,17
2311,5106,17
2311,5166,17
2311,5029,17
2312,5158,1
2312,5157,6
2312,5156,7
2312,5159,8
2312,5164,9
2312,5193,10
2312,5158,17
2312,5157,17
2313,5036,1
2313,5037,1
2313,5220,6
2313,5221,7
2313,5121,8
2313,5222,9
2313,5050,10
2313,5223,10
2313,5224,10
2313,5036,17
2313,5037,17
2313,5220,17
2314,5225,1
2314,5226,7
2314,5227,8
2314,5228,9
2314,5229,10
2314,5225,17
2314,5230,17
2315,5231,1
2315,5232,6
2315,5233,6
2315,4437,6
2315,5234,6
2315,5235,7
2315,5236,8
2315,5237,10
2315,5231,17
2315,5078,17
2316,1290,1
2316,1293,6
2316,1294,6
2316,4002,17
2316,5017,17
2317,5238,1
2317,5239,6
2317,5240,7
2317,5241,8
2317,997,10
2317,5238,17
2317,5242,17
2318,5123,1
2318,5124,6
2318,5243,6
2318,5244,6
2318,5245,7
2318,5246,7
2318,5247,8
2318,5248,9
2318,5103,10
2318,5249,10
2318,5123,17
2318,5250,17
2319,5251,1
2319,5252,7
2319,5253,7
2319,5254,8
2319,5255,9
2319,5107,10
2319,5251,17
2320,5256,1
2320,5257,1
2320,5258,7
2320,5256,8
2320,5259,9
2320,2183,10
2320,5256,17
2320,5260,17
2320,5257,17
2321,1290,1
2321,1297,6
2321,1290,6
2321,5261,17
2321,5262,17
2321,5263,17
2321,5264,17
2321,5265,17
2321,5266,17
2322,4161,1
2322,4162,6
2322,5267,6
2322,4161,7
2322,4163,8
2322,5268,9
2322,4166,10
2322,4161,17
2322,5267,17
2323,4105,1
2323,4281,6
2323,4316,6
2323,4105,7
2323,5269,8
2323,5160,9
2323,1030,10
2323,4105,17
2323,5270,17
2323,5271,17
2323,4047,17
2324,5272,1
2324,5273,6
2324,5274,10
2324,5272,17
2324,5273,17
2325,5166,1
2325,5167,1
2325,5029,6
2325,5275,7
2325,5276,8
2325,5152,10
2325,5166,17
2325,5029,17
2326,1290,1
2326,1298,6
2326,1299,6
2326,4333,17
2326,4244,17
2327,5028,1
2327,3996,6
2327,4211,6
2327,5028,7
2327,5194,8
2327,5107,10
2327,5028,17
2327,3996,17
2327,4211,17
2328,5278,1
2328,5279,1
2328,5280,6
2328,4089,7
2328,5281,8
2328,5282,10
2328,5280,17
2329,5283,1
2329,5284,6
2329,5285,7
2329,5286,8
2329,5287,10
2329,5283,17
2330,5156,1
2330,5157,6
2330,5158,6
2330,5156,7
2330,5288,8
2330,5289,9
2330,4062,10
2330,5158,17
2330,5157,17
2331,5290,17
2332,5291,1
2332,5292,6
2332,5293,7
2332,4141,9
2332,5103,10
2332,5249,10
2332,5291,17
2332,5292,17
2333,5294,1
2333,5295,6
2333,5296,7
2333,5191,8
2333,5297,10
2333,5298,10
2333,5294,17
2333,5299,17
2334,5300,1
2334,4073,6
2334,5211,7
2334,5301,8
2334,5302,9
2334,5303,10
2334,5300,17
2335,5122,1
2335,5124,6
2335,5304,6
2335,5131,8
2335,5117,10
2335,5128,10
2335,5122,17
2335,5196,17
2336,1290,1
2336,1300,6
2336,5305,17
2336,5221,17
2336,5106,17
2336,5306,17
2336,5029,17
2337,5307,1
2337,5308,6
2337,5309,6
2337,4436,6
2337,5310,6
2337,3802,6
2337,5311,6
2337,5312,6
2337,5313,6
2337,5314,6
2337,5315,6
2337,5316,6
2337,5317,7
2337,5318,8
2337,5319,9
2337,5320,10
2337,5321,17
2337,5322,17
2337,5307,17
2337,5323,17
2338,5324,1
2338,5325,6
2338,5326,7
2338,5327,7
2338,5328,8
2338,5329,9
2338,5330,10
2338,5324,17
2339,5331,1
2339,5332,7
2339,5333,8
2339,4108,10
2339,5331,17
2339,5265,17
2339,5266,17
2340,5334,1
2340,5335,1
2340,5220,6
2340,5120,6
2340,5336,7
2340,5337,7
2340,5338,8
2340,5222,9
2340,3935,10
2340,5120,17
2340,5335,17
2340,5220,17
2341,1290,1
2341,1290,6
2341,1302,6
2341,5339,17
2341,1296,17
2341,5340,17
2341,5341,17
2342,5342,1
2342,5343,6
2342,5344,7
2342,5345,8
2342,5346,9
2342,5347,10
2342,5342,17
2342,5348,17
2342,5349,17
2342,5350,17
2343,5351,1
2343,5352,6
2343,5353,7
2343,5241,8
2343,5354,9
2343,5178,10
2343,5351,17
2344,5105,1
2344,5355,6
2344,5356,7
2344,5357,8
2344,5050,10
2344,5105,17
2345,5358,1
2345,5359,6
2345,5360,7
2345,5361,8
2345,5362,9
2345,1111,10
2345,5363,10
2345,5364,10
2345,5358,17
2346,1278,1
2346,5365,17
2346,5021,17
2346,5078,17
2347,5366,1
2347,5367,6
2347,5368,7
2347,4163,8
2347,5369,9
2347,2130,10
2347,5366,17
2348,5370,1
2348,5371,7
2348,5372,8
2348,5373,10
2348,5374,17
2348,5375,17
2349,5376,1
2349,5377,6
2349,5378,6
2349,5376,7
2349,5379,8
2349,5376,17
2350,5380,1
2350,4966,1
2350,5381,7
2350,5382,7
2350,4263,8
2350,4408,10
2350,4966,17
2350,5265,17
2350,5266,17
2350,5383,17
2351,1278,1
2351,1304,6
2351,5384,17
2351,5385,17
2352,5386,1
2352,5387,6
2352,4332,7
2352,5388,7
2352,5389,8
2352,5390,9
2352,5386,17
2353,5391,1
2353,5392,6
2353,5393,6
2353,5394,6
2353,5391,7
2353,5395,8
2353,5396,9
2353,5397,10
2353,5391,17
2354,5070,1
2354,5398,6
2354,5211,7
2354,5399,8
2354,5214,9
2354,5400,10
2354,5401,10
2354,5070,17
2355,5027,1
2355,5402,6
2355,5027,7
2355,5403,8
2355,5354,9
2355,4414,10
2355,5027,17
2355,5402,17
2356,3227,6
2357,5404,6
2358,3227,6
2359,5405,6
2360,4982,6
2361,5405,6
2362,5406,6
2363,5407,6
591,5408,6
2364,5409,6
2365,5410,6
2366,5411,6
2367,5412,6
2368,3240,6
555,5409,6
2369,5404,6
2370,5413,6
2371,5414,6
2372,5404,6
2373,5409,6
2374,5415,6
2375,5416,6
2376,5408,6
2377,5417,6
2378,5409,6
2379,5418,6
2380,3385,6
2381,5419,6
2382,5415,6
2383,5416,6
2384,3385,6
2385,5420,6
2386,5411,6
2387,5421,6
2374,5422,6
2388,4632,6
235,5423,6
2389,5408,6
2390,5424,6
377,5425,6
2391,5423,6
2392,5411,6
2393,3227,6
2394,5426,6
2395,5427,6
2396,5404,6
605,5411,6
2397,3663,6
2397,5428,6
2398,5426,6
2399,5411,6
1279,5408,6
2400,3502,6
612,5408,6
2401,5425,6
2402,5416,6
2403,5429,6
2404,5430,6
608,5404,6
2405,5431,6
2406,5432,6
630,5404,6
2407,5433,6
2408,5416,6
2409,5434,6
2410,5404,6
2411,3589,6
887,5435,6
2412,5436,6
2413,3227,6
656,5411,6
622,5426,6
2414,5434,6
2415,3604,6
2416,5434,6
2417,5427,6
2418,5430,6
2419,3374,6
2420,5410,6
887,5409,6
2421,5418,6
2422,5432,6
2423,5425,6
645,5404,6
2424,5437,6
2425,4982,6
2426,5421,6
2427,5425,6
2428,5411,6
2429,5408,6
2430,5438,6
2431,5439,6
2432,5425,6
633,5408,6
2433,5440,6
2434,5427,6
2435,5408,6
2436,5430,6
2437,5441,6
2438,5409,6
2439,5442,6
2440,5430,6
2441,5404,6
2442,5408,6
2443,5443,6
2444,5432,6
2445,5435,6
2446,5411,6
2447,5408,6
2448,5444,6
2449,5404,6
2450,5434,6
2451,3385,6
2452,5404,6
2453,5432,6
2454,5445,6
2455,5446,6
2456,5427,6
2457,5415,6
2458,5430,6
2459,5434,6
2460,3850,6
2461,5409,6
2462,5404,6
2463,5416,6
2464,5447,6
2465,5448,6
2466,5404,6
2467,5449,6
2469,5450,6
2470,5414,6
2471,5451,6
2472,5452,6
2473,5436,6
2474,5413,6
705,5430,6
2475,5453,6
2476,5420,6
2477,5454,6
2478,5455,6
2479,5456,6
2480,5409,6
2481,5408,6
2482,5408,6
2483,5457,6
2485,5426,6
2486,5404,6
2487,5458,6
2488,5459,6
2489,5460,6
2490,5461,6
2491,5430,6
2492,5462,6
2493,5463,6
2494,5464,6
424,5465,6
2495,5466,6
2496,5467,6
2497,5468,6
2498,5469,6
1837,5470,6
1837,5419,6
2500,5408,6
2501,5471,6
2502,5472,6
2503,5414,6
2504,5458,6
2505,5473,6
2506,5474,6
2507,5424,6
2508,5430,6
2509,5458,6
2510,1657,6
2511,5424,6
2512,5475,6
2440,5437,6
2513,4109,6
2514,5476,6
2515,5477,6
2516,5426,6
2517,1270,6
2518,5478,6
2519,5436,6
2520,5404,6
2521,5479,6
2522,5404,6
2523,5480,6
2524,5413,6
2525,5437,6
2526,5481,6
2527,5421,6
2528,5482,6
2529,5483,6
2530,4129,6
2531,5426,6
2532,5411,6
2533,5418,6
2534,5484,6
2535,5485,6
2536,5426,6
2537,5404,6
2538,5474,6
2539,5486,6
2540,5487,6
2541,5408,6
2365,5488,6
2365,5461,6
2542,5489,6
2543,5474,6
2544,5490,6
2545,5420,6
453,5421,6
2546,5449,6
2547,5491,6
2548,5427,6
2549,5492,6
2550,5493,6
2551,5494,6
2552,5474,6
2553,5404,6
2554,5461,6
2555,5427,6
2556,5495,6
2557,5427,6
2558,5496,6
762,5404,6
729,5474,6
2559,5497,6
747,5423,6
2560,5410,6
2499,5498,6
2561,4267,6
2562,5436,6
2461,5425,6
729,5448,6
2563,5415,6
2564,5420,6
2565,5449,6
2566,5499,6
2488,5483,6
752,5420,6
2567,5500,6
749,5425,6
2568,5458,6
2569,5501,6
2570,5502,6
2570,5503,6
2571,5437,6
2572,5504,6
2573,5505,6
2365,5506,6
2574,5507,6
2575,5420,6
2576,4267,6
2577,5420,6
2578,5426,6
2579,5508,6
2580,5509,6
2581,5510,6
2582,5432,6
2407,5412,6
2407,5488,6
430,5421,6
2583,5510,6
2584,5474,6
2585,5411,6
2586,1067,6
2587,5425,6
2588,5511,6
2589,5512,6
2590,5462,6
2591,5513,6
2592,5514,6
2593,5515,6
2593,5488,6
2593,5516,6
2593,5483,6
2594,4972,6
2595,5420,6
2596,5408,6
2597,5517,6
2598,5414,6
2599,4979,6
2488,5410,6
2600,5425,6
2601,5518,6
759,5477,6
2381,5519,6
2602,5520,6
2603,5430,6
2604,5474,6
2605,5521,6
2365,5415,6
2606,5522,6
2607,5420,6
2608,5474,6
2609,5523,1
2609,5524,8
2609,5525,9
2609,5523,6
2609,5526,6
2610,5527,1
2610,5528,1
2610,5529,1
2610,5530,6
2610,5531,9
2610,5532,9
2610,5533,10
2610,5534,6
2611,8,1
2611,8,6
2611,470,7
2611,5535,7
2611,674,8
2611,5536,9
2611,643,10
2611,604,10
2611,237,10
2611,637,10
2611,207,10
2611,874,10
2611,5537,6
2612,5537,6
2612,5538,6
2613,5539,6
2613,5540,6
2614,5541,1
2614,5542,6
2614,5543,8
2614,5544,9
2614,5545,10
2614,5541,6
2615,5546,1
2615,5547,6
2615,5548,6
2615,5549,10
2616,5550,6
2618,5551,6
2619,5552,1
2619,5552,7
2619,5552,8
2620,5553,6
2620,5554,6
2621,5555,1
2621,5556,1
2621,484,6
2621,5557,7
2621,5555,8
2621,5556,8
2621,5558,8
2621,5559,9
2621,5560,6
2622,5561,6
2623,5562,6
2624,5554,6
2625,5554,6
2626,5563,1
2626,5564,1
2626,5565,6
2626,5566,10
2626,5548,6
2627,5567,1
2627,5568,6
2627,5569,7
2627,589,10
2627,5567,6
2628,701,1
2628,368,6
2628,5570,7
2628,5571,10
2628,5572,6
2629,5560,6
2630,5573,6
2632,48,1
2632,5570,1
2632,5570,7
2632,207,10
2632,5574,6
2633,5575,1
2633,5576,6
2633,5577,6
2633,5578,7
2633,5560,6
2634,5579,6
2635,8,1
2635,541,1
2635,5580,6
2635,620,7
2635,621,7
2635,541,7
2635,470,7
2635,674,8
2635,5581,9
2635,464,10
2635,5582,6
2636,48,1
2636,48,6
2636,5583,7
2636,5583,8
2636,5584,9
2636,464,10
2636,5585,6
2637,5586,1
2637,5586,6
2637,5587,7
2637,5588,8
2637,5589,6
2638,5590,1
2638,207,10
2638,5590,6
2638,5591,6
2639,5592,1
2639,5593,6
2639,5594,7
2639,3383,10
2639,5574,6
2640,3160,1
2640,1189,1
2640,5537,6
2640,5595,6
2640,815,7
2640,5596,9
2640,5597,10
2640,5598,6
2640,5599,6
2641,175,1
2641,5574,6
2642,5600,1
2642,5601,6
2642,5602,7
2642,5603,7
2642,764,8
2642,5600,6
2643,5604,1
2643,5605,7
2643,5606,8
2643,799,9
2643,5607,10
2643,5608,6
2644,5609,1
2644,5609,6
2644,5610,7
2644,5611,9
2644,629,10
2645,5612,6
2645,5613,7
2645,5614,8
2645,5615,9
2645,5616,9
2645,5617,9
2645,863,10
1692,3259,6
2646,5618,1
2646,5619,6
2646,5620,6
2646,5621,9
2647,5622,1
2647,5623,6
2647,5622,7
2648,5624,6
2649,5625,1
2649,5626,6
2649,5627,7
2649,5628,8
2649,5629,9
2649,5625,6
2650,5630,1
2650,5631,6
2650,5630,7
2651,5632,1
2651,5633,6
2651,5634,7
2651,3311,8
2651,5635,9
2651,5571,10
2651,173,10
2652,5636,1
2652,5636,6
2652,5636,7
2652,868,8
2652,578,8
2652,5637,10
2653,5638,1
2653,481,6
2653,5638,7
2653,5639,8
2653,225,10
2654,5640,1
2654,5641,6
2654,5640,7
2654,5642,8
2654,5643,9
2654,3276,10
2655,5644,1
2655,5564,6
2655,5548,6
2655,5644,7
2655,5645,7
2655,5646,7
2655,5647,7
2655,5648,8
2655,5649,9
2655,5650,10
2656,5651,1
2656,5653,7
2656,5654,8
2656,5651,9
2656,5655,9
2656,5656,9
2656,5657,10
2656,5658,6
2657,5659,1
2657,5660,6
2657,5661,7
2657,5662,10
2658,5644,1
2658,5564,6
2658,5548,6
2658,5644,7
2658,5645,7
2658,5663,8
2658,5649,9
2658,5650,10
2659,5664,1
2659,5665,6
2659,5666,7
2659,5667,8
2659,5668,9
2659,5669,10
2660,5670,1
2660,5671,6
2660,5671,7
2660,5672,8
2660,5673,10
2660,5670,6
2661,5674,1
2661,5675,6
2661,5674,7
2661,5676,8
2661,3378,9
2662,5677,1
2662,3615,1
2662,5678,6
2662,5679,7
2662,5680,8
2662,5681,9
2662,5682,10
2662,5683,6
2663,5684,1
2663,5684,6
2664,5685,1
2664,5685,7
2664,5686,9
2664,5687,10
2664,5688,6
2665,5689,1
2665,5690,7
2665,5691,8
2665,5692,9
2665,5689,6
2666,5693,1
2666,5693,6
2666,5694,7
2666,847,8
2666,5695,9
2666,3924,10
2667,5696,1
2667,5697,6
2667,5698,7
2667,5699,8
2667,5700,9
2668,5644,1
2668,5564,6
2668,5548,6
2668,5644,7
2668,5648,8
2668,5566,10
2669,5651,1
2669,5701,6
2669,5702,8
2669,5703,9
2669,5704,10
2670,5705,1
2670,5706,1
2670,5707,6
2671,5708,1
2671,5709,6
2672,5710,1
2672,5710,6
2672,5710,7
2672,5711,8
2672,5712,10
2673,5713,1
2673,1191,6
2673,841,10
2673,5713,6
2674,5714,6
2675,5715,6
2676,5716,1
2676,5717,6
2676,5718,6
2676,5716,7
2676,5719,8
2676,5720,9
2677,5721,1
2677,5722,6
2677,5723,7
2677,5724,7
2677,5721,7
2677,5725,10
2677,5726,6
2678,5684,1
2678,5727,6
2678,5728,7
2678,5729,8
2678,5730,10
2678,5684,6
2679,5731,1
2679,5732,6
2679,5731,7
2679,5733,8
2679,5734,9
2679,5735,10
2679,5731,6
2680,5736,1
2680,5737,8
2680,5738,10
2680,5739,6
2681,5740,1
2681,5741,1
2681,5742,6
2682,5743,1
2682,5743,6
2682,5743,7
2683,5683,1
2683,5679,7
2683,5683,6
2684,5744,1
2684,5745,6
2684,5746,7
2684,5747,7
2684,5748,9
2684,5749,6
2685,5750,1
2685,5750,6
2685,5751,7
2685,5752,8
2685,5753,9
2685,841,10
2686,5754,1
2686,5754,6
2686,5755,7
2686,5756,7
2686,5754,8
2686,5757,9
2687,5758,1
2687,5758,6
2687,5759,7
2687,5760,8
2688,5761,1
2688,5762,6
2688,5763,7
2688,5764,8
2689,5765,1
2689,5765,6
2689,5766,8
2689,5767,10
2690,5768,1
2690,5769,6
2690,5770,7
2690,5771,7
2690,5772,8
2691,5743,1
2691,5773,6
2691,5743,7
2691,5774,8
2691,5743,6
2692,5775,1
2692,5776,6
2692,5777,7
2692,5775,7
2692,3316,8
2692,5778,9
2692,2422,10
2692,5775,6
2693,5779,1
2693,5779,6
2693,5779,7
2693,1976,8
2693,5780,9
2694,5781,1
2694,5781,6
2695,5782,1
2695,5783,6
2695,5784,7
2695,5785,7
2695,5786,8
2695,5782,9
2695,5787,10
2696,5788,1
2696,5789,6
2696,5790,6
2696,5791,7
2696,5792,7
2696,5793,8
2696,5753,9
2696,5794,6
2697,5795,1
2697,5796,7
2697,5796,9
2697,5795,6
2698,5797,1
2698,5797,6
2698,5797,7
2698,5798,9
2699,5799,1
2699,5799,7
2699,5800,8
2699,5801,9
2699,5799,6
2700,5802,6
2701,5803,1
2701,5745,6
2701,3208,7
2701,5804,7
2701,5805,7
2701,5806,8
2701,5807,9
2701,5749,6
2702,5808,1
2702,5808,6
2702,5808,9
2702,5809,10
2703,5810,1
2703,5811,6
2703,5812,6
2703,5810,6
2704,5813,1
2704,5813,6
2705,5814,1
2705,5815,6
2705,5816,6
2705,5814,7
2705,5817,6
2706,5818,1
2706,5819,8
2706,5820,9
2707,5821,1
2707,5822,1
2707,5823,6
2708,5824,1
2708,5824,6
2708,5824,7
2708,5825,8
2708,5826,9
2708,5827,10
2709,5828,1
2709,5829,6
2709,5830,6
2709,3256,8
2709,5831,8
2709,5832,10
2709,5828,6
2710,5833,1
2710,5834,6
2710,5835,7
2710,5836,9
2710,5837,6
2711,5838,6
2713,5839,1
2713,5840,6
2713,5841,7
2713,5842,8
2713,5843,9
2713,5844,10
2713,5845,6
2714,5846,1
2714,5847,7
2714,5848,8
2714,5849,9
2714,5850,10
2714,5851,6
2715,844,1
2715,28,1
2715,5852,6
2715,5853,8
2715,5854,10
2716,5855,1
2716,5856,6
2716,5855,7
2716,5857,8
2716,3784,9
2716,5858,10
2716,5855,6
2717,3569,1
2717,5713,6
2717,3569,6
2717,5859,7
2717,5793,8
2717,5860,9
2717,3743,10
2718,5861,6
2719,5862,1
2719,5863,6
2719,5862,7
2719,5864,8
2719,5865,9
2719,5866,10
2719,5862,6
2720,5867,1
2720,5630,1
2720,5867,6
2720,5868,9
2720,5630,6
2721,5869,1
2721,5870,6
2721,5871,6
2721,5872,7
2721,5873,8
2721,5874,9
2721,5875,6
2722,5876,1
2722,5877,1
2722,5878,6
2722,5879,8
2722,5876,6
2722,5877,6
2723,5754,1
2723,5754,6
2723,5756,7
2723,5754,8
2723,5757,9
2723,5880,10
2724,5881,1
2724,5882,6
2724,5883,7
2724,5884,7
2724,5881,6
2725,5885,1
2725,5886,1
2725,5887,6
2725,5888,7
2725,5889,8
2725,5890,9
2725,5891,10
2725,5885,6
2725,5886,6
2726,5892,6
2726,4087,6
