nomination_id,person_id
4507,1608
4508,1609
4509,1610
4510,1611
4511,1612
4512,1613
4513,1614
4514,1621
4515,1622
4516,1623
4517,1624
4518,1625
4519,1626
4520,1627
4521,1628
4522,1629
4523,1630
4524,1631
4525,549
4526,1632
4527,1633
4528,1634
4529,1635
4530,1636
4531,1637
4532,1638
4533,1639
4534,1635
4535,1640
4536,1641
4537,1642
4538,1643
4539,1644
4540,1645
4541,1646
4542,1647
4543,1648
4544,1649
4545,983
4546,1650
4547,1651
4548,1652
4549,1539
4550,1653
4551,1654
4552,1655
4553,1656
4554,1657
4555,1658
4556,1659
4557,1660
4558,1661
4559,1662
4560,1663
4561,1664
4562,1665
4563,1666
4564,1667
4565,1668
4566,1669
4567,1670
4568,1671
4569,1672
4570,1673
4571,1674
4572,1675
4573,1676
4574,1677
4575,1678
4576,1679
4578,1680
4579,1681
4580,1682
4581,1683
4582,1684
4583,1685
4584,1686
4585,1687
4586,1688
4587,181
4588,1689
4589,1690
4590,1691
4591,1692
4592,1693
4593,1694
4594,1695
4595,1696
4596,1697
4597,1698
4598,1699
4599,1610
4600,1273
4601,1700
4602,1701
4603,1702
4604,1681
4605,1703
4606,1646
4607,1704
4608,1705
4609,1706
4610,1707
4611,1708
4612,1709
4613,1710
4614,1711
4615,1712
4616,1713
4617,1714
4618,1715
4619,1716
4620,1717
4621,1718
4622,1719
4623,1720
4624,1610
4625,1721
4626,1722
4627,1723
4628,1724
4629,1725
4630,1726
4631,1727
4632,1728
4633,1729
4634,1730
4635,1731
4636,1732
4637,1733
4638,1734
4639,1735
4640,553
4641,1736
4642,1737
4643,1738
4644,1739
4645,1740
4646,1741
4647,1742
4648,1743
4649,1744
4650,1745
4651,1746
4652,1747
4653,1748
4654,1749
4655,1750
4656,1751
4657,1448
4658,1752
4659,1753
4660,1754
4661,1755
4662,1756
4663,1757
4664,1626
4665,1766
4666,1767
4667,569
4668,1768
4669,1769
4670,1770
4671,1771
4672,1772
4673,1773
4674,1774
4675,1775
4676,1776
4677,1777
4678,1778
4679,1779
4680,800
4681,1780
4682,1781
4683,1782
4684,1677
4685,1783
4686,1784
4687,1785
4688,1786
4689,1787
4690,1788
4691,1789
4692,1790
4694,1791
4695,1792
4696,1793
4697,1794
4698,1795
4699,1796
4700,1797
4701,39
4702,1798
4703,1799
4704,1800
4705,1801
4706,1802
4707,27
4708,1803
4709,1804
4710,1805
4711,1806
4712,1807
4713,1808
4714,1809
4715,1810
4716,1811
4717,1812
4718,1813
4719,1814
4720,1815
4721,1816
4722,1812
4723,1817
4724,1818
4725,1819
4726,1820
4727,1806
4728,1821
4729,1822
4730,1823
4731,1824
4732,1825
4733,1826
4734,1827
4735,1828
4736,1829
4737,1830
4738,1831
4739,1832
4740,1833
4741,1834
4742,1835
4743,1836
4744,1837
4745,1838
4746,1839
4747,1840
4748,1841
4749,1842
4750,1843
4751,1844
4752,1845
4753,1846
4754,1847
4755,1848
4756,1849
4757,1850
4758,1851
4759,1852
4760,1853
4761,1854
4762,1855
4763,1856
4764,1857
4765,1858
4766,1859
4767,1860
4768,1861
4769,1862
4770,1863
4771,1864
4772,1865
4773,1866
4774,1867
4775,1868
4776,1869
4777,1870
4778,1871
4779,1872
4780,1873
4781,1874
4782,1860
4783,1875
4784,1876
4785,1877
4786,1878
4787,1879
4788,1880
4789,1881
4790,1882
4791,1883
4792,1825
4793,1884
4794,1885
4795,1886
4796,1887
4797,1888
4798,1889
4799,1890
4800,1891
4801,1892
4802,1893
4803,1894
4804,1895
4805,1896
4806,1897
4807,1898
4808,1899
4809,1819
4810,1900
4811,1901
4812,1902
4813,1903
4814,1904
4815,1905
4816,1906
4817,1850
4818,1907
4819,1908
4820,1909
4821,1910
4822,1911
4823,1912
4824,1913
4825,1914
4826,1915
4827,1916
4828,1917
4829,1918
4830,1919
4831,1920
4832,1921
4833,1922
4834,1923
4835,1924
4836,1925
4837,1927
4838,1928
4839,1929
4840,1930
4841,1931
4842,1932
4843,1933
4844,1934
4845,1935
4846,1936
4847,1937
4848,1938
4849,1939
4850,1940
4851,1941
4852,1942
4853,1943
4854,1944
4855,1945
4856,1946
4857,1947
4858,1948
4859,1949
4860,1950
4861,1951
4862,1952
4863,1953
4864,1954
4865,1955
4866,1956
4867,1927
4868,1957
4869,1958
4870,1959
4871,1960
4872,1800
4873,1961
4874,1962
4875,1963
4876,1964
4877,1800
4878,1965
4879,1966
4880,1967
4881,1968
4882,1969
4883,1970
4884,1971
4885,1972
4886,1973
4887,1980
4888,1981
4889,1982
4890,1983
4891,1984
4892,57
4893,1985
4894,1986
4895,1987
4896,1988
4897,60
4898,1989
4899,1990
4900,1991
4901,1992
4902,1980
4903,1993
4904,1994
4905,1995
4906,1996
4907,56
4908,1997
4909,1998
4910,1999
4911,2000
4912,2001
4913,2002
4914,2003
4915,2004
4916,2005
4917,2006
4918,2007
4919,2008
4920,2009
4921,2010
4922,2011
4923,2012
4924,452
4925,2013
4926,2014
4927,57
4928,2015
4929,2016
4930,2017
4932,2018
4933,2019
4934,2020
4935,2021
4936,2022
4937,2028
4938,2029
4939,2030
4940,2031
4941,2032
4942,1800
4943,2033
4944,2034
4945,2035
4946,2036
4946,2037
4947,2038
4948,2039
4949,2040
4950,2041
4951,2042
4952,49
4953,2043
4954,2044
4955,2045
4956,2046
4957,2018
4958,2047
4959,2048
4960,2049
4961,2050
4962,2051
4963,2052
4964,2053
4965,2054
4966,2055
4967,2056
4968,2057
4969,2058
4970,2059
4971,2060
4972,2061
4973,2062
4975,2037
4976,2063
4977,2064
4978,2065
4979,2066
4980,2067
4981,2068
4982,2069
4983,2070
4984,2071
4985,2072
4986,2073
4987,2079
4988,2080
4989,2081
4990,2082
4991,2083
4992,2064
4993,2084
4994,2085
4995,2086
4996,2087
4997,2088
4998,2089
4999,2090
5000,2091
5001,2092
5002,2093
5003,2094
5004,2095
5005,2096
5006,2097
5007,2098
5008,2099
5009,2100
5010,2101
5011,2102
5012,2103
5013,2104
5014,2105
5015,2106
5016,2107
5017,1074
5018,2108
5019,2109
5020,2110
5021,2111
5022,2112
5023,2113
5024,2114
5025,2115
5026,2116
5027,2117
5028,2118
5029,2119
5030,2120
5031,2121
5032,2122
5033,2123
5034,2124
5035,2125
5036,2126
5037,2131
5038,2132
5039,2133
5040,2134
5041,2135
5042,2136
5043,2137
5044,2138
5045,2139
5046,2140
5047,2141
5048,2142
5049,2143
5050,2144
5051,2145
5052,2146
5053,2147
5054,2148
5055,2149
5056,2150
5057,2122
5058,2151
5059,2152
5060,2153
5061,2154
5062,2155
5063,2156
5064,2157
5065,2158
5066,2159
5067,2160
5068,2161
5069,2162
5070,2163
5071,2164
5072,2165
5073,2118
5074,2166
5075,2167
5076,2168
5077,2169
5078,2170
5079,2171
5080,2172
5081,2173
5082,2174
5083,2175
5084,2176
5085,2177
5086,2178
5087,2184
5088,2185
5089,2186
5090,2187
5091,2188
5092,2038
5093,2189
5094,2190
5095,2191
5096,2192
5097,2193
5098,2194
5099,2195
5100,2196
5101,2197
5102,2198
5103,2199
5104,2200
5105,2201
5106,2202
5107,2203
5108,2204
5109,2205
5110,2206
5111,2207
5112,2208
5113,2209
5114,2210
5115,2211
5116,2212
5117,2213
5118,2214
5119,2215
5120,2216
5121,2217
5122,1074
5123,2218
5124,2219
5125,2220
5126,2221
5127,2222
5128,2223
5129,2224
5130,2225
5131,2226
5132,2227
5133,2228
5134,2229
5135,2101
5136,2230
5137,1074
5138,2231
5139,1989
5140,2232
5141,2233
5142,2234
5143,2235
5144,2236
5145,2237
5146,2238
5147,2239
5148,2240
5149,2241
5150,2242
5151,2243
5152,2213
5153,2244
5154,2245
5155,2246
5156,2247
5157,2248
5158,2249
5159,2250
5160,2251
5161,2252
5162,2254
5163,2255
5164,2256
5165,2257
5166,2258
5167,2259
5168,2260
5169,2261
5170,2262
5171,2263
5172,2254
5173,2264
5174,2265
5175,2266
5176,2267
5177,2268
5178,2269
5179,2270
5180,2271
5181,2272
5182,2254
5183,2275
5185,2276
5186,2277
5187,2278
5188,2279
5189,2280
5190,2281
5191,2282
5192,2283
5193,2284
5194,2285
5195,2286
5196,2287
5197,2288
5198,2289
5199,2290
5200,2291
5201,2292
5202,2293
5203,2294
5204,2295
5205,2296
5206,2297
5207,2298
5208,2299
5209,2300
5210,2301
5211,2302
5212,2303
5213,2304
5214,75
5215,2305
5216,2306
5217,2307
5218,2308
5219,2309
5220,2310
5221,2311
5222,2312
5223,2313
5224,2314
5224,2315
5225,2316
5226,2317
5227,2318
5228,2319
5229,2320
5230,2321
5231,2322
5232,2323
5233,2324
5234,2325
5235,2326
5236,2327
5237,2328
5238,2329
5239,2330
5240,2331
5241,2332
5242,2333
5243,2334
5244,2335
5245,2336
5246,2337
5247,38
5248,2338
5249,2339
5250,2340
5251,2341
5252,2342
5253,2343
5254,2344
5255,2345
5256,2346
5257,32
5258,2347
5259,2348
5260,2349
5261,2350
5262,2333
5263,2351
5264,2352
5265,2353
5266,2354
5267,2355
5268,2356
5269,2357
5270,2358
5271,2359
5272,2360
5273,2361
5274,2362
5275,2363
5276,2364
5277,2365
5278,2366
5279,2367
5280,2368
5281,2369
5282,2374
5283,2375
5284,2376
5285,2377
5286,2378
5287,2379
5288,2380
5289,2381
5290,2382
5291,2383
5292,2384
5293,2385
5294,2386
5295,2387
5296,2388
5297,2389
5298,2390
5299,2391
5300,2392
5301,2393
5302,2374
5303,2394
5304,2395
5305,2396
5306,2397
5307,2398
5308,2399
5309,2400
5310,2401
5311,2402
5312,50
5313,2403
5314,2404
5315,2405
5316,1512
5317,2406
5318,2407
5319,2408
5320,2409
5321,2410
5322,2411
5323,2412
5324,626
5325,2413
5326,2414
5327,2415
5328,2416
5329,2417
5330,2418
5331,2419
5332,2423
5333,2424
5334,2425
5335,2426
5336,2427
5337,2428
5338,2429
5339,2430
5340,2431
5341,2432
5342,2433
5343,2434
5344,2435
5345,2436
5346,1538
5347,784
5348,2437
5349,2438
5350,2439
5351,2440
5352,1570
5353,2441
5354,2442
5355,2443
5356,2444
5357,2445
5358,2446
5359,2447
5360,2448
5361,2449
5362,2450
5363,2451
5364,2452
5365,2453
5366,2454
5367,2450
5368,2455
5369,2456
5370,2457
5371,2458
5372,2459
5373,2460
5374,2461
5376,2281
5377,2389
5378,2462
5379,2463
5380,2464
5381,2465
5382,2466
5383,2467
5384,2468
5385,2469
5386,181
5387,2470
5388,2471
5389,2472
5390,2473
5391,2474
5392,2475
5393,2476
5394,2477
5395,2478
5396,2479
5397,1539
5398,2480
5399,2481
5400,2482
5401,2483
5402,2484
5403,2485
5404,2486
5405,2487
5406,2488
5407,2489
5408,2490
5408,2491
5409,2492
5410,2493
5411,2494
5412,43
5413,2495
5414,2496
5415,2497
5416,2498
5417,2499
5418,2500
5419,2501
5420,2502
5421,2503
5422,2504
5423,2505
5424,2506
5425,2507
5426,2508
5427,1672
5428,2509
5429,2510
5430,2511
5431,2512
5432,2515
5433,2516
5434,2517
5435,2518
5436,2519
5437,2520
5438,2521
5439,2522
5440,2523
5441,2524
5442,1521
5444,2525
5445,2526
5446,2527
5447,2528
5448,2529
5449,2530
5450,2531
5451,2532
5452,2533
5453,2534
5454,2535
5455,2536
5456,2537
5457,1662
5458,2538
5459,2539
5460,2540
5461,2541
5462,2542
5463,2543
5464,2544
5465,2545
5466,2546
5467,63
5468,2547
5469,2548
5470,2549
5471,2550
5472,2551
5473,2552
5474,2553
5475,2554
5476,2555
5477,43
5478,2556
5479,2557
5480,2558
5481,2559
5482,2560
5483,2561
5484,2562
5485,2563
5486,2564
5487,2565
5488,2566
5489,2567
5490,2568
5491,2569
5492,2570
5493,2571
5494,2572
5495,2573
5496,2574
5497,2575
5498,2576
5499,2577
5500,2578
5501,2579
5502,2580
5503,2581
5504,2582
5505,2583
5506,2584
5507,2585
5508,2586
5509,2587
5510,2588
5511,2589
5512,2590
5513,2591
5514,2592
5515,2593
5516,2594
5517,2595
5518,2596
5519,2597
5520,2598
5521,2599
5522,2600
5523,2601
5524,2602
5525,2603
5526,2604
5527,2605
5528,2606
5529,2607
5530,2608
5531,2609
5532,2616
5533,2617
5534,2618
5535,2619
5536,2620
5537,2621
5538,37
5539,2622
5540,2623
5541,2624
5542,2605
5543,2625
5544,2626
5545,2627
5546,2628
5547,2629
5548,2630
5549,2631
5550,2632
5551,2633
5552,2634
5553,2635
5554,2636
5555,2637
5556,2638
5557,2639
5558,2640
5559,2641
5560,2642
5561,1548
5562,2643
5563,2644
5564,2645
5565,2646
5566,2647
5567,2648
5568,2649
5569,2650
5570,2651
5571,2652
5572,2643
5573,2653
5574,2654
5575,2655
5576,2656
5577,2657
5578,2658
5579,2659
5580,2660
5581,2661
5582,2670
5583,2671
5584,2672
5586,2673
5587,2674
5589,2675
5590,2676
5591,2677
5592,2678
5593,2679
5594,2680
5595,2681
5596,2682
5597,2683
5598,2684
5599,2685
5600,2686
5601,2687
5602,2688
5603,2689
5604,2690
5605,2691
5606,2692
5607,2693
5608,2694
5609,2695
5610,2696
5611,2697
5612,2698
5613,2699
5614,2700
5615,2701
5616,2702
5617,2703
5618,2704
5619,2705
5620,2706
5621,2707
5622,2708
5623,2709
5624,2710
5625,2711
5626,2712
5627,2713
5628,2714
5629,2715
5630,2716
5631,2717
5632,2718
5633,2719
5634,2720
5635,2721
5636,2722
5637,2723
5638,2724
5639,2725
5640,2726
5641,2727
5642,2728
5643,2729
5644,2730
5645,2731
5646,2732
5647,2733
5648,2734
5649,2735
5650,2736
5651,2737
5652,2738
5653,2739
5654,2740
5655,2741
5656,2742
5657,2743
5658,2744
5659,2745
5660,2746
5661,2747
5662,29
5663,2748
5664,2749
5665,2750
5666,2751
5667,2752
5668,2753
5669,2754
5670,2755
5671,2756
5672,2757
5673,2758
5674,2759
5675,2760
5676,2761
5677,2764
5678,2765
5679,2766
5680,2767
5681,2768
5682,2769
5683,2770
5684,2771
5685,2772
5686,2773
5687,2774
5688,2775
5689,2776
5690,2777
5691,2778
5692,2779
5693,2780
5694,2781
5695,2782
5696,2783
5697,2784
5698,2785
5699,2786
5700,2787
5701,2788
5702,2789
5703,2790
5704,2791
5705,2792
5706,2793
5707,2794
5708,2795
5709,2796
5710,2797
5711,2798
5712,2799
5713,2800
5714,2801
5715,2802
5716,2803
5717,2804
5718,2805
5719,2806
5720,2807
5721,2808
5722,2809
5723,2810
5724,2811
5725,2812
5726,2813
5727,2814
5728,2815
5729,2816
5730,2817
5731,2818
5732,2819
5733,2820
5734,2821
5735,2822
5736,2823
5737,2824
5738,2825
5739,2826
5740,2827
5741,2828
5742,2829
5743,2830
5744,2831
5745,2832
5746,2833
5747,2834
5748,2835
5749,2836
5750,2837
5751,2838
5752,2809
5753,2839
5754,2840
5755,2841
5756,2842
5757,2843
5758,2844
5759,2845
5759,2846
5760,2847
5761,2848
5762,2849
5763,2850
5764,2851
5765,2852
5766,2853
5767,2854
5768,2855
5769,2856
5770,2857
5771,2858
5772,53
5773,2859
5774,2860
5775,2861
5776,2862
5777,39
5778,2866
5779,2867
5780,2868
5781,2869
5782,2870
5783,2871
5784,2872
5785,2873
5786,2874
5787,2875
5788,2876
5789,2877
5790,2878
5791,2879
5792,2880
5793,2881
5794,2882
5795,2883
5796,2884
5797,1850
5798,2885
5799,2886
5800,2887
5801,2888
5802,2889
5803,2890
5804,2891
5805,2892
5806,2893
5807,2894
5808,2895
5809,2896
5810,2897
5811,2898
5812,2899
5813,2900
5814,2901
5815,2902
5816,2903
5817,1969
5818,2904
5819,2905
5820,2906
5821,2907
5822,2038
5823,2908
5824,2909
5825,2910
5826,2911
5827,2918
5828,2919
5829,2920
5830,2921
5831,2922
5832,2923
5833,2924
5834,2925
5835,2926
5836,2927
5837,2098
5838,2928
5839,2929
5840,2930
5841,2931
5842,2932
5843,2933
5844,2934
5845,2935
5846,2936
5847,2937
5848,2938
5849,2939
5850,2940
5851,2941
5852,2942
5853,2943
5854,2944
5855,2945
5856,2946
5857,2947
5858,2948
5859,2949
5860,2950
5861,2951
5862,2952
5863,2953
5864,2954
5865,2955
5866,2956
5867,69
5868,2957
5869,2958
5870,2959
5871,2960
5872,2961
5873,2962
5874,2963
5875,2964
5876,2965
5877,67
5878,2970
5879,2971
5880,2972
5881,2973
5882,2974
5883,2975
5884,2976
5885,2977
5886,2978
5887,2979
5888,2980
5889,2981
5890,2982
5891,2983
5892,2984
5893,2985
5894,2986
5895,2987
5896,2988
5897,2947
5898,2989
5899,2990
5900,2991
5901,2992
5902,2993
5903,2994
5904,2995
5905,2996
5906,2997
5907,2998
5908,2999
5909,3000
5910,3001
5911,3002
5912,3003
5913,3004
5914,3005
5915,3006
5916,3007
5917,3008
5918,3009
5919,3010
5920,3011
5921,3012
5922,3013
5923,3014
5924,3015
5925,3016
5926,3017
5927,3025
5928,3026
5929,3027
5930,3028
5931,3029
5932,3030
5933,3031
5934,3032
5934,3033
5935,3034
5936,2137
5937,3035
5938,3036
5939,3037
5940,3038
5941,3039
5942,2227
5943,3040
5944,3041
5945,3042
5946,3043
5947,2198
5948,3044
5949,3045
5950,3046
5951,3047
5952,3048
5953,3049
5954,3050
5955,3051
5956,3052
5957,3053
5958,3054
5959,3055
5960,3056
5961,3057
5962,3058
5963,3059
5964,3060
5965,3061
5966,3062
5967,3063
5968,3064
5969,3065
5970,3066
5971,3067
5972,3068
5973,3069
5974,3070
5975,3071
5976,3072
5977,3073
5978,3074
5979,3075
5980,3076
5981,3077
5982,3078
5983,3079
5984,3080
5985,3081
5986,3082
5987,100
5988,3083
5989,3084
5990,3085
5991,3086
5992,3087
5993,3088
5994,3089
5995,3090
5996,3091
5997,3092
5998,3093
5999,3094
6000,3095
6001,3096
6002,3097
6003,3098
6004,3099
6005,3100
6006,3101
6007,3102
6008,3103
6009,3104
6010,3105
6011,3106
6012,3107
6013,3108
6014,3109
6015,3110
6016,3111
6017,3112
6018,3113
6019,3114
6020,3115
6021,3116
6022,3117
6023,3118
6024,3119
6025,3120
6026,3121
6027,3129
6028,3130
6029,3131
6030,3132
6031,3133
6032,122
6033,3134
6034,3135
6035,3136
6036,3137
6037,3138
6038,3139
6040,3140
6041,3141
6042,3142
6043,3143
6044,3144
6045,3145
6046,3146
6047,3147
6048,3148
6049,3149
6050,3150
6051,3151
6052,3152
6053,344
6054,48
6055,3156
6055,584
6056,549
6057,1146
6057,569
6057,568
6058,3157
6059,561
6059,48
6059,622
6060,875
6060,3159
6061,3162
6062,3165
6062,3166
6062,3167
6063,590
6063,592
6064,611
6064,3172
6065,610
6065,611
6066,418
6067,3179
6067,3157
6068,375
6069,626
6070,452
6071,404
6072,636
6073,1315
6074,3186
6074,3187
6075,3190
6076,3191
6077,3195
6078,517
6079,3202
6080,854
6081,3206
6081,3207
6081,3208
6082,648
6083,3213
6084,344
6085,3219
6085,3220
6086,3221
6086,3222
6087,3224
6088,2854
6088,3160
6089,549
6090,3229
6090,3230
6090,3231
6090,3232
6092,718
6093,516
6094,3229
6094,3240
6094,3242
6094,3241
6094,3238
6095,3250
6096,3256
6096,3259
6096,3253
6098,2854
6098,3160
6099,3261
6099,3260
6100,763
6101,28
6101,3263
6102,744
6103,3264
6103,3263
6103,519
6104,565
6105,718
6106,3269
6106,3267
6107,3271
6107,3250
6108,3273
6109,871
6110,2854
6110,3160
6111,3278
6112,518
6112,3280
6112,520
6113,860
6113,861
6114,3285
6115,3290
6115,3289
6116,3292
6117,3293
6117,798
6118,28
6119,3295
6120,1167
6121,3219
6121,3220
6122,3307
6122,235
6122,3308
6123,3310
6123,3309
6124,860
6124,861
6125,3315
6125,3313
6126,3319
6126,3320
6127,3322
6127,3323
6128,3325
6129,3331
6130,3240
6130,3339
6131,3295
6132,3346
6132,3347
6133,3349
6134,3356
6134,3353
6134,3354
6134,3357
6135,375
6136,3240
6136,3340
6136,3339
6137,1171
6137,3360
6137,867
6138,815
6139,3319
6139,3320
6140,3366
6140,3367
6141,3370
6141,3167
6142,3372
6142,3373
6142,3269
6142,3267
6143,3375
6143,3374
6144,837
6145,3384
6146,3385
6147,3389
6148,3390
6148,3393
6148,3394
6149,3219
6149,3220
6150,3398
6151,3402
6152,3406
6152,3407
6153,3408
6153,3410
6154,3229
6154,3416
6155,3240
6155,3340
6155,3339
6155,3420
6156,3422
6156,3372
6157,1179
6157,3425
6157,3426
6157,3427
6158,3428
6158,3155
6159,3433
6160,3435
6160,3372
6161,3385
6162,3439
6163,680
6164,3240
6164,3340
6164,3339
6164,3420
6165,3447
6165,3448
6165,3449
6165,3445
6165,3243
6166,3455
6167,3456
6167,3457
6167,3458
6168,3461
6169,3469
6170,3477
6170,3473
6170,3478
6171,3484
6171,3479
6171,3483
6171,3482
6172,3485
6173,3477
6173,3486
6173,3487
6173,3473
6173,3478
6174,3489
6174,3491
6175,3496
6176,3497
6177,1186
6177,3502
6177,3503
6178,3504
6178,3508
6178,3487
6179,889
6179,519
6180,3513
6181,3520
6182,897
6182,3295
6183,1210
6183,3522
6184,3525
6184,3528
6185,3530
6186,3485
6187,3533
6188,3534
6188,3536
6189,3540
6190,2374
6190,3545
6191,3549
6191,2370
6192,901
6192,2075
6193,3552
6193,3553
6194,3558
6194,3559
6194,3556
6195,3563
6195,3562
6195,3564
6196,3569
6196,3567
6196,3572
6198,3576
6198,3573
6199,3578
6200,3582
6201,3586
6202,3588
6202,815
6203,3589
6203,3591
6204,3596
6205,3598
6206,3600
6207,3603
6208,3604
6208,3606
6209,3611
6209,3612
6210,3615
6211,763
6212,912
6212,3625
6213,3630
6213,3626
6213,3629
6214,3385
6215,3638
6216,3219
6216,3320
6217,3643
6218,3645
6219,903
6220,3650
6220,3651
6220,3374
6221,3654
6221,3552
6222,920
6222,3658
6223,3240
6223,3487
6224,3502
6224,3503
6225,3665
6226,3643
6226,58
6227,815
6228,3672
6228,3679
6229,3494
6230,3684
6231,3686
6232,923
6232,1206
6232,3692
6233,3695
6234,1210
6235,3626
6236,713
6237,3583
6237,3706
6237,3707
6238,3385
6239,3712
6239,1208
6239,3716
6240,1206
6241,3552
6242,929
6242,3719
6243,3720
6243,1198
6244,3725
6244,1228
6245,3727
6245,3729
6245,3728
6246,1206
6246,3692
6247,3737
6248,3740
6248,3744
6249,3748
6250,3753
6251,3757
6251,3759
6251,3758
6252,938
6252,3761
6253,3762
6254,3765
6255,3771
6256,3773
6256,58
6257,3776
6258,1228
6259,3782
6260,3787
6261,1218
6261,3791
6261,3794
6262,944
6262,3795
6263,3798
6263,3796
6264,3385
6265,3806
6265,3805
6266,3811
6266,3816
6267,945
6267,1210
6268,3818
6268,3822
6269,1206
6270,3823
6270,3825
6271,3831
6271,3829
6271,3830
6271,1282
6272,3836
6272,3837
6272,3838
6273,3840
6273,1239
6274,3844
6274,3846
6274,3845
6275,3852
6275,3850
6276,1206
6277,948
6277,1206
6278,3859
6278,65
6278,3860
6279,3865
6280,1223
6281,1600
6282,951
6282,3872
6283,3615
6284,1214
6285,3877
6286,1206
6287,952
6287,3881
6287,3882
6288,3884
6288,3885
6289,3888
6290,3893
6290,3892
6291,3900
6292,957
6292,3901
6293,1206
6294,3903
6295,1256
6296,3805
6298,1206
6299,1228
6300,3912
6301,3916
6302,1234
6302,3920
6303,3921
6304,3927
6305,3930
6306,3796
6307,972
6307,3936
6308,1206
6309,3939
6310,3944
6311,3952
6312,976
6312,1301
6313,3884
6314,3956
6315,3958
6316,3805
6316,3625
6317,979
6317,3961
6317,3962
6318,1206
6318,3963
6319,3966
6320,1268
6320,3975
6321,3976
6321,3979
6322,3983
6322,3984
6323,3986
6324,1206
6325,3991
6325,1223
6325,3992
6326,4000
6326,4001
6326,3999
6326,3998
6326,4003
6326,3995
6326,4004
6327,4005
6328,4006
6329,3944
6330,4011
6331,4018
6331,4015
6332,986
6332,4021
6332,4022
6333,4023
6333,1214
6334,4024
6335,1206
6336,4032
6337,987
6337,4036
6337,3845
6338,58
6338,4038
6339,1657
6339,4041
6340,4045
6341,4050
6342,4057
6343,4059
6344,4024
6345,4064
6346,4011
6347,4071
6348,4074
6349,2127
6350,992
6350,993
6350,994
6351,4078
6352,1002
6352,4083
6353,4084
6354,1107
6354,4096
6355,4104
6356,4105
6356,4106
6357,1266
6357,4109
6358,4110
6359,4114
6359,4078
6359,4115
6360,4119
6361,4127
6361,4124
6362,4128
6363,4129
6364,4134
6365,4139
6365,3999
6366,4149
6366,4150
6367,4151
6367,4059
6367,4152
6367,4153
6368,993
6369,4155
6369,4156
6370,4161
6371,4011
6372,4168
6372,4169
6373,2585
6373,4171
6374,1206
6375,4174
6376,1257
6377,1016
6377,4182
6378,4186
6379,4190
6379,4168
6380,1296
6381,4200
6382,4203
6383,2735
6384,4208
6385,4161
6385,4213
6385,4214
6386,4215
6387,4220
6388,4221
6389,4011
6390,4227
6391,4230
6391,3999
6391,4003
6392,1020
6392,4232
6393,3961
6394,4239
6394,4236
6395,4005
6396,4003
6396,4246
6397,4247
6398,4011
6399,2613
6400,1107
6401,4250
6401,4249
6402,1041
6402,1206
6403,1284
6404,4260
6404,4261
6405,4264
6406,4267
6407,1043
6407,3961
6408,4271
6409,4278
6410,4105
6410,4282
6411,4232
6412,4058
6413,2610
6413,4285
6414,1206
6415,4294
6415,4295
6416,4300
6417,4304
6417,4305
6417,4306
6417,1288
6418,4307
6419,4313
6419,4314
6420,4105
6420,4318
6421,4319
6422,4323
6422,4246
6423,4325
6423,4005
6424,4327
6425,4333
6425,4003
6425,4332
6425,4334
6426,4340
6426,4339
6426,4343
6426,4344
6427,4078
6428,4347
6429,1295
6430,4357
6430,4355
6431,4360
6432,1056
6432,4364
6433,4366
6433,4367
6434,4370
6435,1296
6435,4373
6436,4227
6437,4377
6437,4378
6438,4380
6439,1566
6440,1287
6441,4387
6442,1067
6442,1063
6443,4389
6444,4174
6445,1254
6445,4395
6446,3961
6447,1081
6448,2666
6448,2662
6448,4398
6448,4399
6449,3122
6450,4400
6450,4406
6451,4407
6452,4409
6453,4387
6453,4411
6454,4413
6455,4024
6456,4418
6456,4420
6457,4424
6457,1303
6458,4227
6459,4425
6459,1237
6460,4427
6461,4431
6462,1114
6462,4450
6462,4451
6463,4453
6464,4454
6464,4323
6465,4457
6465,4461
6466,4462
6467,4469
6468,4470
6468,4471
6469,4475
6470,4482
6470,4478
6471,4486
6473,1128
6473,1127
6473,1129
6474,146
6475,1134
6475,153
6476,169
6477,4492
6477,4493
6478,4494
6478,478
6478,4495
6479,4497
6480,4498
6480,4499
6481,28
6481,192
6482,445
6483,204
6484,4500
6484,4501
6485,4492
6485,4502
6486,1137
6486,258
6487,285
6487,235
6488,4503
6488,4504
6489,336
6489,335
6490,4505
6490,344
6491,4492
6491,4506
6492,383
6492,382
6492,294
6492,381
6492,380
6493,227
6493,351
6493,352
6494,4507
6495,4508
6495,336
6495,335
6496,204
6497,4509
6497,258
6498,1139
6498,4510
6498,469
6499,1141
6499,4511
6500,4512
6500,445
6501,448
6501,196
6501,396
6502,1142
6502,469
6502,470
6503,473
6503,474
6503,472
6504,4514
6505,153
6505,481
6506,4515
6506,4516
6507,4517
6507,620
6508,258
6509,4492
6509,4518
6510,4519
6510,511
6510,290
6511,1144
6511,516
6512,4520
6512,518
6512,520
6512,519
6513,344
6513,540
6514,4514
6514,4496
6515,316
6516,553
6517,4521
6517,375
6518,584
6518,665
6519,1145
6519,4522
6520,4523
6520,518
6520,519
6521,565
6522,452
6523,48
6524,4524
6524,4525
6525,593
6525,592
6526,4526
6526,569
6526,603
6527,4527
6527,4528
6528,516
6528,606
6529,4529
6529,4530
6529,4531
6530,316
6531,1149
6531,635
6531,634
6531,4532
6532,639
6533,4533
6533,641
6534,4534
6534,398
6535,1150
6535,648
6535,519
6536,382
6536,520
6536,651
6537,4536
6537,4501
6537,4537
